ward_number,ward_name,census_tree_count,year,total_area_m2,trees_area_m2,built_area_m2,grass_area_m2,bare_area_m2,water_area_m2,trees_pct,built_pct,grass_pct,bare_pct,water_pct
21,DHOLE PATIL ROAD,12139,2024,9007118.89085252,383625.0832350786,8121846.458953796,4177.892713509354,700.4520340863396,316319.0541663675,4.2591320030723905,90.17141393794866,0.046384340699136904,0.007776649143575833,3.5118783042557133
20,DHOLE PATIL ROAD,69323,2024,3560419.0112141008,247029.83863701913,3104646.344018971,6813.873848440135,94.30662536621094,162319.48106159887,6.9382237837445455,87.19890367511235,0.1913784256004354,0.0026487507529079405,4.558999391654411
52,NAGAR ROAD-VADGAONSHERI,4267,2024,2.9599354269944597E7,361458.27400916605,2.1848518776084717E7,3488.301170349121,901279.1256782383,238370.6733433144,1.221169457660073,73.81417370401849,0.011785058344638173,3.0449283368097118,0.805323897168114
45,NAGAR ROAD-VADGAONSHERI,37898,2024,1.9780699307192303E7,303031.70736715273,1.264714884637422E7,4242.889114379883,86350.90954589844,102318.7622784484,1.5319564928473979,63.9368136078773,0.02144964163545603,0.436541237520865,0.517265647131318
4,NAGAR ROAD-VADGAONSHERI,16420,2024,9880834.790372405,249463.61660901227,8574471.288071917,1320.1949615478516,471.4748077392578,245048.13933012707,2.5247220695571415,86.77881444214238,0.01336116825710122,0.0047716090567433535,2.4800347797424442
3,NAGAR ROAD-VADGAONSHERI,13570,2024,1.717799484801488E7,793097.7953280283,1.1442902128030645E7,0.0,867194.2975997925,68635.95279693604,4.61694046566605,66.6137242982874,0.0,5.048285933675239,0.3995574186871277
5,NAGAR ROAD-VADGAONSHERI,5084,2024,6983966.98790857,380403.53075408936,5884708.263318881,0.0,13013.76766204834,297049.1548799106,5.446811696170482,84.26025314133287,0.0,0.1863377602525791,4.253301245469738
1,YERWADA-KALAS-DHANORI,109608,2024,1.572442166049081E7,1884945.8463979973,8839186.853784839,9144.932754516602,2262.391532897949,379980.02419729804,11.987377895964931,56.213112600472826,0.05815751416469685,0.014387756712111297,2.4164960238381044
2,YERWADA-KALAS-DHANORI,50493,2024,5952044.4234634675,1161186.26342603,3966532.858836874,48184.686836242676,0.0,127276.06053577499,19.509032204943473,66.64151973060656,0.8095485081780393,0.0,2.1383587130842283
6,YERWADA-KALAS-DHANORI,3768,2024,2256289.9061160805,222427.2933811861,1823899.9718913322,0.0,0.0,115381.32574956556,9.858099031434604,80.83624214013113,0.0,0.0,5.113763326104667
