ward_number,ward_name,census_tree_count,year,total_area_m2,trees_area_m2,built_area_m2,grass_area_m2,bare_area_m2,water_area_m2,trees_pct,built_pct,grass_pct,bare_pct,water_pct
31,WARJE-KARVENAGAR,5991,2023,3096325.245348223,55475.985330050586,2885068.028650858,0.0,0.0,90829.01033603448,1.7916717700569462,93.17716325134938,0.0,0.0,2.9334453953922255
26,HADAPSAR-MUNDHAWA,18840,2023,1.0660631143943626E7,405579.5273645439,8935021.783295307,0.0,0.0,0.0,3.8044607480388835,83.8132532929005,0.0,0.0,0.0
75,HADAPSAR-MUNDHAWA,40783,2023,1.768714283299045E7,1005265.685686627,9968994.501963675,1509.3412780761719,5537.532438270719,137354.53406524658,5.683595678390652,56.36294451905079,0.00853355057019676,0.03130823610437516,0.7765784183585032
22,HADAPSAR-MUNDHAWA,3551,2023,8794469.326708548,486553.00476920936,7417432.096219136,9620.037994384766,0.0,169340.79572843667,5.532488507198064,84.34200883153473,0.1093873619545069,0.0,1.9255373967153833
54,HADAPSAR-MUNDHAWA,36377,2023,7754581.393724906,891194.9271065207,1851252.940335082,0.0,32840.13230133057,28308.77848815918,11.49249562107486,23.8730222347416,0.0,0.42349329556209403,0.36505875753740824
23,HADAPSAR-MUNDHAWA,304,2023,3819024.4472686695,51637.20898524265,2953726.748189255,0.0,251104.52899169922,9130.834050167308,1.352104698417762,77.34244147878479,0.0,6.575096139310835,0.23908812777298652
49,HADAPSAR-MUNDHAWA,296,2023,4683415.688378261,154444.1379580928,3351461.7000723756,0.0,0.0,290227.31744450604,3.297681611763413,71.56020142284007,0.0,0.0,6.1969156008230355
53,HADAPSAR-MUNDHAWA,515028,2023,2843538.038181319,156767.85285447066,1545090.7025116873,6791.77424621582,0.0,0.0,5.513126631312337,54.336909925773405,0.2388494247314423,0.0,0.0
56,HADAPSAR-MUNDHAWA,41932,2023,5137370.200200562,275098.8803619982,2717791.243887445,0.0,82341.09425467697,15858.795132326612,5.35485802349339,52.902382697305775,0.0,1.6027868548671533,0.30869480910111335
55,HADAPSAR-MUNDHAWA,6678,2023,1.8794121929256428E7,1274725.1381083473,1.052450593649009E7,9149.434394836426,0.0,118901.5118933884,6.782573524352892,55.998923366070144,0.048682425437464504,0.0,0.632652657788161
48,HADAPSAR-MUNDHAWA,213,2023,1.0587209977685794E7,57381.919671900134,6755279.912269764,0.0,25502.200214400946,0.0,0.541992836572067,63.80604452454968,0.0,0.24087743860895205,0.0
47,HADAPSAR-MUNDHAWA,1594,2023,3257888.9646601644,154880.0263278438,2798129.342488756,0.0,11223.309936523438,23672.959426879883,4.7539995379799445,85.88780565701795,0.0,0.34449639193563364,0.7266349370304351
41,KONDHWA-YEWALEWADI,6031,2023,1.5546035341658624E7,1678293.5027965782,1.0906293271882901E7,5001.1737060546875,54068.95304107666,44728.71179962158,10.79563673896498,70.15482103438532,0.03217009093407289,0.3477989844535371,0.28771780596537244
38,KONDHWA-YEWALEWADI,703,2023,2911597.092022137,26807.181447017894,2818753.5757710454,0.0,0.0,66036.33480407117,0.9207036756723784,96.81125123714797,0.0,0.0,2.2680450871795657
46,KONDHWA-YEWALEWADI,18297,2023,4346306.111262485,0.0,4077846.8641230566,0.0,0.0,3385.9771442488127,0.0,93.82327796830103,0.0,0.0,0.07790470936860168
57,KONDHWA-YEWALEWADI,3364,2023,6028677.060265724,1305250.7662899834,1554076.1670447546,0.0,220541.37128074496,71060.06329776539,21.650699701477333,25.7780629400019,0.0,3.6582050933579824,1.1787007760975223
58,KONDHWA-YEWALEWADI,1860,2023,4726554.48060139,321159.03705893125,3305554.0242432836,0.0,1887.3780975341797,13116.338706970215,6.7947812381519,69.93580710451678,0.0,0.03993137295423783,0.2775031740520917
59,KONDHWA-YEWALEWADI,766,2023,3300564.834569929,909484.9130498848,1479710.139419433,0.0,0.0,0.0,27.555432437623743,44.832027655419246,0.0,0.0,0.0
24,WANAVADI-RAMTEKDI,10038,2023,5495422.740436962,451051.53861119866,3669233.2483802685,0.0,0.0,0.0,8.207767808147437,66.76889880337966,0.0,0.0,0.0
27,WANAVADI-RAMTEKDI,2328,2023,2981427.2999395304,176407.44091386982,2634198.7814291823,0.0,0.0,0.0,5.916878835765934,88.35361444106348,0.0,0.0,0.0
25,WANAVADI-RAMTEKDI,2238,2023,6061260.208984203,991528.6216553631,4806537.264108955,0.0,2829.9052124023438,943.1913986206055,16.358456615765913,79.29930572827982,0.0,0.04668839671670527,0.015560978511078861
25,WANAVADI-RAMTEKDI,2238,2023,1.0881891405505624E7,1556172.6346451405,8461796.069613015,65600.04289045147,38292.92597198486,1603.4193267822266,14.300571257840385,77.76034288792685,0.6028367720823014,0.35189586575556897,0.014734748464508538
18,BHAVANI PETH,36204,2023,1099330.849866591,0.0,1099330.849866591,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
17,BHAVANI PETH,24550,2023,1041617.0425044637,0.0,1041617.0425044637,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
19,BHAVANI PETH,2470,2023,868875.305808842,0.0,868875.305808842,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
28,BIBVEWADI,7698,2023,4136375.2403185912,194093.6451939602,3738820.8639352783,0.0,8489.993667602539,188.65066528320312,4.69236067613176,90.38882225896187,0.0,0.20525201835771126,0.004560772519967819
36,BIBVEWADI,32246,2023,3788432.2942636563,139711.8936687694,3609077.9466743357,0.0,0.0,0.0,3.687855102500246,95.26573702106556,0.0,0.0,0.0
37,BIBVEWADI,1347,2023,1309162.2625524506,11698.499160766602,1286331.29141445,0.0,0.0,0.0,0.8935866466207362,98.25606253777224,0.0,0.0,0.0
15,KASBA-VISHRAMBAGWADA,458,2023,2037740.6452412328,0.0,2011233.967298351,0.0,0.0,26506.677942881866,0.0,98.69921238481535,0.0,0.0,1.3007876151846567
29,KASBA-VISHRAMBAGWADA,52685,2023,2719691.8385424125,164027.34214019775,2466084.308343055,3961.58699798584,0.0,56650.276538564656,6.031100281865254,90.67513728558029,0.1456630836568972,0.0,2.0829667440898643
16,KASBA-VISHRAMBAGWADA,9963,2023,1049069.2507835536,0.0,993324.0741211538,0.0,0.0,55745.1766624002,0.0,94.68622527819174,0.0,0.0,5.313774721808301
