ward_number,ward_name,census_tree_count,year,total_area_m2,trees_area_m2,built_area_m2,grass_area_m2,bare_area_m2,water_area_m2,trees_pct,built_pct,grass_pct,bare_pct,water_pct
21,DHOLE PATIL ROAD,12139,2019,9007118.89085252,302650.40222892014,7891532.199542116,477.79615987141926,2074.768081665039,378744.8781445671,3.360124429314315,87.61438918672013,0.005304650306733057,0.02303475847057086,4.204950359090009
20,DHOLE PATIL ROAD,69323,2019,3560419.0112141008,252169.4627389945,3036176.1447298806,943.1779251098633,0.0,189083.41687559235,7.08257825679357,85.27580981808505,0.02649064399833772,0.0,5.310706865681942
52,NAGAR ROAD-VADGAONSHERI,4267,2019,2.9599354269944597E7,186363.75285058114,1.6595686809505183E7,0.0,2198398.533676717,307567.43169406056,0.6296210084549589,56.06773262062871,0.0,7.4271840987726785,1.0391018293475638
45,NAGAR ROAD-VADGAONSHERI,37898,2019,1.9780699307192303E7,210979.11702216652,1.0431083582691697E7,7731.46598815918,535070.1556529023,35186.19899022721,1.0665907900710774,52.733644148257866,0.039085908279026325,2.7050113211030395,0.17788147144743985
4,NAGAR ROAD-VADGAONSHERI,16420,2019,9880834.790372405,277358.48736027715,7809752.152591836,94.2996597290039,78685.62445253857,278784.80477250036,2.807034964601646,79.03939614698778,9.543693597719772E-4,0.7963459173430116,2.8214701559845943
3,NAGAR ROAD-VADGAONSHERI,13570,2019,1.717799484801488E7,710226.0491157982,1.1009778736985393E7,0.0,428479.4655225866,86737.42891693115,4.134510781960523,64.09233926541609,0.0,2.494350879212788,0.5049333736815894
5,NAGAR ROAD-VADGAONSHERI,5084,2019,6983966.98790857,354714.2177909402,5455426.258394757,0.0,0.0,261876.13237199985,5.07897901586679,78.11357453206473,0.0,0.0,3.7496759767820964
1,YERWADA-KALAS-DHANORI,109608,2019,1.572442166049081E7,1364509.0752689734,7596391.176185921,8013.612113952637,37672.417953401455,361126.97283136717,8.677642362500617,48.30951077375785,0.05096284166741497,0.2395790367798212,2.2965993956950097
2,YERWADA-KALAS-DHANORI,50493,2019,5952044.4234634675,901472.0779937153,3942725.895538928,120508.85377502441,0.0,120648.50067363067,15.145587194209027,66.24154013361134,2.0246632115171757,0.0,2.027009412060568
6,YERWADA-KALAS-DHANORI,3768,2019,2256289.9061160805,190749.5467978085,1757310.786506709,0.0,0.0,110015.19688077438,8.454124014859413,77.88497310311061,0.0,0.0,4.8759335660970855
