ward_number,ward_name,census_tree_count,year,total_area_m2,trees_area_m2,built_area_m2,grass_area_m2,bare_area_m2,water_area_m2,trees_pct,built_pct,grass_pct,bare_pct,water_pct
51,DHANKAWADI-SAHAKARNAGAR,4112,2022,3763283.4222621247,185896.11739887908,2545079.6948512974,0.0,145924.79973988252,320128.41789039166,4.939732051516231,67.62923248872497,0.0,3.877592606409818,8.50662525167879
42,DHANKAWADI-SAHAKARNAGAR,4926,2022,2474204.183188075,0.0,2474204.183188075,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
35,DHANKAWADI-SAHAKARNAGAR,13277,2022,4104450.982774262,387206.889848178,3490137.3283119304,0.0,0.0,0.0,9.433829066864844,85.03298840598877,0.0,0.0,0.0
39,DHANKAWADI-SAHAKARNAGAR,892,2022,1599763.8425800973,0.0,1599763.8425800973,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
63,DHANKAWADI-SAHAKARNAGAR,11067,2022,9510691.453207772,5908619.323168865,1210209.4123542935,0.0,41334.96705974506,38975.70861816406,62.12607518852904,12.724725834167538,0.0,0.4346157927960493,0.40980941091321293
64,DHANKAWADI-SAHAKARNAGAR,2155,2022,1921712.2641600673,101917.6543595258,1476496.5726099352,0.0,40097.789502252315,4246.401237487793,5.303481497219432,76.83234374607454,0.0,2.086565728391085,0.2209696694288304
65,DHANKAWADI-SAHAKARNAGAR,1025,2022,2219342.077154634,630673.0220226515,1188829.5696741748,0.0,17346.8065874586,0.0,28.417116428992433,53.56675664881482,0.0,0.7816193261067049,0.0
66,DHANKAWADI-SAHAKARNAGAR,6823,2022,7526850.911097319,4497724.775594109,637792.6454772952,1321.269760131836,253.12589829388793,3397.457420349121,59.75573089886536,8.473565545678028,0.017554084380544902,0.0033629721284991598,0.045137833344620015
67,SINHGAD ROAD,11512,2022,4261982.131157076,388663.24115974567,3697991.825775804,0.0,3303.497030041264,1644.9093001720955,9.11930714862543,86.76694814700794,0.0,0.07751081371015521,0.03859493657064026
43,SINHGAD ROAD,31170,2022,9423039.820878537,3118747.405194959,4357698.929808682,0.0,252336.8914343142,26932.430989852608,33.097041554305875,46.24515031925654,0.0,2.677871432477806,0.28581467872160193
33,SINHGAD ROAD,5479,2022,6980337.898457712,410083.35813921766,6272684.972889663,0.0,0.0,44336.86174681421,5.874835346148853,89.86219670362372,0.0,0.0,0.6351678441900402
71,SINHGAD ROAD,12510,2022,4518950.236548627,1509098.1660936535,2527472.3728874945,283.0368347167969,0.0,113613.58242005002,33.39488348174942,55.93052015589058,0.006263331523937467,0.0,2.514158742027286
70,SINHGAD ROAD,9693,2022,3164090.1555890236,1009424.5574778243,1693496.8665218586,0.0,0.0,0.0,31.902521983919605,53.52239611537235,0.0,0.0,0.0
34,SINHGAD ROAD,9333,2022,6411383.07290671,2123439.545015132,3706457.651546824,0.0,0.0,70926.81826898915,33.11983578065059,57.81057861305482,0.0,0.0,1.1062639287412486
30,SINHGAD ROAD,8914,2022,2067845.1595951747,121537.42092641196,1836199.717214576,0.0,0.0,52128.22734722063,5.877491376105043,88.79773752373468,0.0,0.0,2.520896069289146
68,SINHGAD ROAD,40221,2022,7276635.81572705,5863786.484351428,402720.19206791307,0.0,59333.08221650963,849.3511199951172,80.58375646171518,5.534428302671281,0.0,0.8153916688845767,0.011672304915403461
69,SINHGAD ROAD,8066,2022,3606711.701574345,2450643.518502804,394801.87142208335,0.0,105592.64292408065,45.51905332079121,67.94675375448189,10.94631076971721,0.0,2.927670733371592,0.0012620652019656006
72,SINHGAD ROAD,1847,2022,8838331.410712812,5174302.823684481,1764704.5295942393,94.36056518554688,0.0,1061169.3546962673,58.543887791000735,19.96648968667623,0.0010676287276484542,0.0,12.00644449030322
32,WARJE-KARVENAGAR,4720,2022,7036861.469536458,1361572.628142682,4651237.078712343,0.0,0.0,40670.01340759877,19.34914640620847,66.09817599576444,0.0,0.0,0.5779567152723535
50,WARJE-KARVENAGAR,809,2022,7413572.433156205,2936763.6653497415,2231179.342701098,21415.023399353027,5566.004859924316,64970.493869198064,39.61334015184719,30.095872979165193,0.2888624019315872,0.07507857932339217,0.8763722814472854
13,WARJE-KARVENAGAR,12983,2022,4483597.376064988,26483.217561250578,4384458.0071518645,0.0,0.0,72555.17303003048,0.5906689503974479,97.78884318555534,0.0,0.0,1.6182356921108791
44,WARJE-KARVENAGAR,2736,2022,201144.64948374426,1097.0037057913985,186868.74071356075,0.0,0.0,13178.905064392087,0.5453805053263692,92.90266541674168,0.0,0.0,6.5519540779319385
73,WARJE-KARVENAGAR,340,2022,5004790.974533911,2550369.116113612,488419.0124872256,0.0,0.0,1359226.8440655877,50.95855409528116,9.759029197672165,0.0,0.0,27.15851373177819
74,WARJE-KARVENAGAR,3139,2022,1.2589662866660876E7,7982632.990503436,2316493.420433437,138692.113571167,0.0,16720.3081013399,63.4062490397779,18.39996388281233,1.1016348494799046,0.0,0.13280981610411133
31,WARJE-KARVENAGAR,5991,2022,3096325.245348223,55258.597667978305,2885749.147568106,0.0,0.0,82098.2087695552,1.7846509423064094,93.19916090544827,0.0,0.0,2.651472383041665
26,HADAPSAR-MUNDHAWA,18840,2022,1.0660631143943626E7,703749.0369580437,8881062.05473651,0.0,0.0,0.0,6.601382483417486,83.3070944376675,0.0,0.0,0.0
75,HADAPSAR-MUNDHAWA,40783,2022,1.768714283299045E7,1133335.4818532323,9895615.089074127,0.0,7924.6223068237305,79808.27892303467,6.407679818920838,55.948070202817654,0.0,0.04480442308659684,0.45122199598102697
22,HADAPSAR-MUNDHAWA,3551,2022,8794469.326708548,689943.9536161833,7242404.385851658,14524.15478515625,0.0,179342.0766041475,7.845202797181218,82.35180676401572,0.1651510084985664,0.0,2.039259788643424
54,HADAPSAR-MUNDHAWA,36377,2022,7754581.393724906,1152188.8344891416,1655785.3890378752,861.9250366210938,46523.71961975098,57185.29141998291,14.858169332280212,21.352350371584922,0.011115042745164467,0.5999513997931403,0.7374387928439037
23,HADAPSAR-MUNDHAWA,304,2022,3819024.4472686695,110595.69218555526,2942690.6836435604,943.2717056274414,128287.80823516846,6863.996251872942,2.8959147476694542,77.05346546676718,0.024699284297644664,3.359177455041397,0.1797316656818473
49,HADAPSAR-MUNDHAWA,296,2022,4683415.688378261,202425.10105527993,3356354.398252869,3489.152488708496,0.0,293339.3468481926,4.322168146585643,71.66467000957336,0.07450016656361959,0.0,6.263363458770152
53,HADAPSAR-MUNDHAWA,515028,2022,2843538.038181319,265102.2974872961,1551501.0586715704,5093.824607849121,0.0,0.0,9.322973490337104,54.56234584658082,0.17913685484253444,0.0,0.0
56,HADAPSAR-MUNDHAWA,41932,2022,5137370.200200562,424326.2286659689,2482888.472301646,0.0,109315.30360349767,19223.325413812374,8.259599992412523,48.329950452173264,0.0,2.127845558010011,0.37418610426521137
55,HADAPSAR-MUNDHAWA,6678,2022,1.8794121929256428E7,1747405.916005151,1.0299830370002547E7,471.6176300048828,0.0,121934.4616178625,9.297619343870489,54.803466790161714,0.0025093890088619952,0.0,0.6487904147735128
48,HADAPSAR-MUNDHAWA,213,2022,1.0587209977685794E7,123141.01771018832,6485006.826635313,0.0,34909.063568115234,4811.913215637207,1.1631111309752742,61.25321817838205,0.0,0.3297286408949247,0.04545024823139495
47,HADAPSAR-MUNDHAWA,1594,2022,3257888.9646601644,213991.65585001037,2794716.538132312,0.0,0.0,17825.481170654297,6.56841464430732,85.78305057194707,0.0,0.0,0.5471482105134821
41,KONDHWA-YEWALEWADI,6031,2022,1.5546035341658624E7,1896492.8697568704,1.0611861643470736E7,0.0,46048.13288116455,57939.70792388916,12.199205958800627,68.26088716673755,0.0,0.2962049929075462,0.3726976470240515
38,KONDHWA-YEWALEWADI,703,2022,2911597.092022137,23647.924868505146,2821054.809181271,0.0,0.0,65953.82648468018,0.8121977087180493,96.89028804538395,0.0,0.0,2.265211305004928
46,KONDHWA-YEWALEWADI,18297,2022,4346306.111262485,0.0,4066180.029389596,0.0,0.0,6912.207274762323,0.0,93.55484692744018,0.0,0.0,0.15903636554385517
57,KONDHWA-YEWALEWADI,3364,2022,6028677.060265724,1638829.1646742278,1375233.5951617968,0.0,288891.2542236927,85494.55575561523,27.183893718168306,22.811531973171924,0.0,4.791951058844067,1.418131289849633
58,KONDHWA-YEWALEWADI,1860,2022,4726554.48060139,472549.8437318989,3160921.3620204544,0.0,5567.297409057617,15003.63158416748,9.997765722818313,66.87580509213278,0.0,0.11778764916191665,0.31743274399448945
59,KONDHWA-YEWALEWADI,766,2022,3300564.834569929,947528.5184998157,1396377.8833208838,0.0,0.0,0.0,28.708071678382307,42.307239921340155,0.0,0.0,0.0
24,WANAVADI-RAMTEKDI,10038,2022,5495422.740436962,594065.1896682435,3621608.281795849,0.0,0.0,0.0,10.810181813619804,65.90226908563328,0.0,0.0,0.0
27,WANAVADI-RAMTEKDI,2328,2022,2981427.2999395304,232995.69448936312,2604268.8475205633,0.0,0.0,0.0,7.814904441711149,87.3497350605659,0.0,0.0,0.0
25,WANAVADI-RAMTEKDI,2238,2022,6061260.208984203,1068119.0211280372,4777178.102758688,377.2864685058594,1320.6217498779297,0.0,17.622061820491314,78.81493184664461,0.006224554886236904,0.02178790720649907,0.0
25,WANAVADI-RAMTEKDI,2238,2022,1.0881891405505624E7,1807709.3953146543,8341583.157663195,56397.22033691406,16034.014923095703,0.0,16.61208817430447,76.65563684492224,0.5182667078296724,0.14734584573214354,0.0
18,BHAVANI PETH,36204,2022,1099330.849866591,0.0,1099330.849866591,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
17,BHAVANI PETH,24550,2022,1041617.0425044637,0.0,1041617.0425044637,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
19,BHAVANI PETH,2470,2022,868875.305808842,0.0,868875.305808842,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
28,BIBVEWADI,7698,2022,4136375.2403185912,228778.93248359827,3730297.845120623,0.0,0.0,0.0,5.530903730725776,90.18277183269544,0.0,0.0,0.0
36,BIBVEWADI,32246,2022,3788432.2942636563,150763.0039085837,3582123.8010250656,0.0,5282.875259399414,471.69031524658203,3.9795617869920767,94.55425154222823,0.0,0.13944752998221993,0.012450804940101557
37,BIBVEWADI,1347,2022,1309162.2625524506,11226.786186218262,1286614.3198644621,0.0,0.0,0.0,0.8575549805667018,98.27768158822214,0.0,0.0,0.0
15,KASBA-VISHRAMBAGWADA,458,2022,2037740.6452412328,0.0,2004987.0797866527,0.0,0.0,32753.565454580283,0.0,98.3926528858778,0.0,0.0,1.6073471141222113
29,KASBA-VISHRAMBAGWADA,52685,2022,2719691.8385424125,165392.27401966768,2458938.4170273114,7734.523971557617,0.0,53194.480289504114,6.081287286882757,90.41239092533186,0.2843897187889804,0.0,1.9559010155361236
16,KASBA-VISHRAMBAGWADA,9963,2022,1049069.2507835536,0.0,992579.9318649294,0.0,0.0,52811.24688188143,0.0,94.61529170963384,0.0,0.0,5.034104930864814
